0.000000000000000000e+00,8.470329472543003391e-22,1.694065894508600678e-21,1.694065894508600678e-21,8.470329472543003391e-22,8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,-4.235164736271501695e-22,-4.235164736271501695e-22,-1.694065894508600678e-21,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,0.000000000000000000e+00,-4.235164736271501695e-22,0.000000000000000000e+00,0.000000000000000000e+00,-2.117582368135750848e-22,1.058791184067875424e-21,-2.117582368135750848e-22,-2.117582368135750848e-22,0.000000000000000000e+00,0.000000000000000000e+00,-2.117582368135750848e-22,0.000000000000000000e+00,-6.352747104407252543e-22,-4.235164736271501695e-22,-4.235164736271501695e-22,-2.117582368135750848e-22,1.058791184067875424e-22,3.176373552203626272e-22,3.176373552203626272e-22,6.352747104407252543e-22,2.646977960169688560e-22,3.705769144237563983e-22,-1.588186776101813136e-22,2.646977960169688560e-23,2.646977960169688560e-22,-3.705769144237563983e-22,-1.005851624864481653e-21,-7.940933880509065679e-22,-7.940933880509065679e-22,-4.235164736271501695e-22,-8.470329472543003391e-22,-1.164670302474662966e-21,-1.270549420881450509e-21,-9.529120656610878815e-22,-1.058791184067875424e-21,-5.293955920339377119e-22,-1.058791184067875424e-21,-6.352747104407252543e-22,-6.352747104407252543e-22,-2.117582368135750848e-22,-4.235164736271501695e-22,4.235164736271501695e-22,3.176373552203626272e-22,4.235164736271501695e-22,1.058791184067875424e-21,8.470329472543003391e-22,1.482307657695025593e-21,1.270549420881450509e-21,1.905824131322175763e-21,1.058791184067875424e-21,1.694065894508600678e-21,8.470329472543003391e-22,1.270549420881450509e-21,1.270549420881450509e-21,4.235164736271501695e-22,6.352747104407252543e-22,6.352747104407252543e-22,2.117582368135750848e-22,2.117582368135750848e-22,0.000000000000000000e+00,0.000000000000000000e+00,-2.117582368135750848e-22,-4.235164736271501695e-22,6.352747104407252543e-22,6.352747104407252543e-22,-2.117582368135750848e-22,-2.117582368135750848e-22,0.000000000000000000e+00,-1.058791184067875424e-21,-2.117582368135750848e-22,-1.058791184067875424e-21,-1.058791184067875424e-21,-1.058791184067875424e-21,-8.470329472543003391e-22,-8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.235164736271501695e-22,0.000000000000000000e+00,4.235164736271501695e-22,4.235164736271501695e-22,1.694065894508600678e-21,4.235164736271501695e-22,0.000000000000000000e+00,8.470329472543003391e-22,4.235164736271501695e-22,-4.235164736271501695e-22,-1.270549420881450509e-21,-1.270549420881450509e-21,-1.270549420881450509e-21,-1.270549420881450509e-21,-8.470329472543003391e-22,-1.270549420881450509e-21,-8.470329472543003391e-22,-1.270549420881450509e-21,-1.270549420881450509e-21,-1.270549420881450509e-21,-1.270549420881450509e-21,-8.470329472543003391e-22,-1.270549420881450509e-21,-1.694065894508600678e-21,-1.270549420881450509e-21,-1.694065894508600678e-21,-1.694065894508600678e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-3.388131789017201356e-21,-1.694065894508600678e-21,-2.541098841762901017e-21,-8.470329472543003391e-22,-1.694065894508600678e-21,-1.270549420881450509e-21,-8.470329472543003391e-22,-8.470329472543003391e-22,-1.270549420881450509e-21,-4.235164736271501695e-22,0.000000000000000000e+00,-4.235164736271501695e-22,-4.235164736271501695e-22,0.000000000000000000e+00,0.000000000000000000e+00,-4.235164736271501695e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.235164736271501695e-22,-4.235164736271501695e-22,0.000000000000000000e+00,4.235164736271501695e-22,0.000000000000000000e+00,-4.235164736271501695e-22,4.235164736271501695e-22,0.000000000000000000e+00,-4.235164736271501695e-22,-4.235164736271501695e-22,4.235164736271501695e-22,4.235164736271501695e-22,0.000000000000000000e+00,8.470329472543003391e-22,4.235164736271501695e-22,1.270549420881450509e-21,4.235164736271501695e-22,1.270549420881450509e-21,8.470329472543003391e-22,4.235164736271501695e-22,-4.235164736271501695e-22,-4.235164736271501695e-22,-4.235164736271501695e-22,-8.470329472543003391e-22,-1.270549420881450509e-21,-1.694065894508600678e-21,-1.270549420881450509e-21,-1.694065894508600678e-21,-8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,8.470329472543003391e-22,8.470329472543003391e-22,1.270549420881450509e-21,2.117582368135750848e-21,1.694065894508600678e-21,8.470329472543003391e-22,8.470329472543003391e-22,8.470329472543003391e-22,4.235164736271501695e-22,0.000000000000000000e+00,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,-4.235164736271501695e-22,-8.470329472543003391e-22,-4.235164736271501695e-22,-4.235164736271501695e-22,-1.270549420881450509e-21,-1.270549420881450509e-21,-1.270549420881450509e-21,-1.270549420881450509e-21,-8.470329472543003391e-22,-4.235164736271501695e-22,-1.694065894508600678e-21,-1.270549420881450509e-21,-4.235164736271501695e-22,-1.270549420881450509e-21,-1.270549420881450509e-21,-2.117582368135750848e-21,-2.541098841762901017e-21,-8.470329472543003391e-22,-8.470329472543003391e-22,-4.235164736271501695e-22,-8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,4.235164736271501695e-22,8.470329472543003391e-22,4.235164736271501695e-22,8.470329472543003391e-22,8.470329472543003391e-22,4.235164736271501695e-22,0.000000000000000000e+00,-1.270549420881450509e-21,-1.270549420881450509e-21,-8.470329472543003391e-22,-8.470329472543003391e-22,-1.270549420881450509e-21,-4.235164736271501695e-22,-1.270549420881450509e-21,-8.470329472543003391e-22,-1.694065894508600678e-21,-1.270549420881450509e-21,-1.270549420881450509e-21,-4.235164736271501695e-22,-1.694065894508600678e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-2.117582368135750848e-21,-3.388131789017201356e-21,-2.541098841762901017e-21,-2.964615315390051187e-21,-2.117582368135750848e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-1.694065894508600678e-21,0.000000000000000000e+00,0.000000000000000000e+00,-4.235164736271501695e-22,-8.470329472543003391e-22,-4.235164736271501695e-22,-1.270549420881450509e-21,-1.694065894508600678e-21,-1.694065894508600678e-21,-2.117582368135750848e-21,-3.388131789017201356e-21,-5.082197683525802034e-21,-3.388131789017201356e-21,-3.388131789017201356e-21,-3.388131789017201356e-21,-1.694065894508600678e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,0.000000000000000000e+00,8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,8.470329472543003391e-22,8.470329472543003391e-22,0.000000000000000000e+00,8.470329472543003391e-22,8.470329472543003391e-22,0.000000000000000000e+00,-8.470329472543003391e-22,0.000000000000000000e+00,-1.694065894508600678e-21,-8.470329472543003391e-22,-2.541098841762901017e-21,0.000000000000000000e+00,0.000000000000000000e+00,-8.470329472543003391e-22,0.000000000000000000e+00,8.470329472543003391e-22,-8.470329472543003391e-22,8.470329472543003391e-22,1.694065894508600678e-21,0.000000000000000000e+00,-8.470329472543003391e-22,-1.694065894508600678e-21,-1.694065894508600678e-21,-1.694065894508600678e-21,-1.694065894508600678e-21,-8.470329472543003391e-22,-1.694065894508600678e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,-8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,-8.470329472543003391e-22,0.000000000000000000e+00,8.470329472543003391e-22,-8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,-8.470329472543003391e-22,0.000000000000000000e+00,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,-1.694065894508600678e-21,-8.470329472543003391e-22,-8.470329472543003391e-22,-1.694065894508600678e-21,-1.694065894508600678e-21,-3.388131789017201356e-21,-1.694065894508600678e-21,-8.470329472543003391e-22,-4.235164736271501695e-21,-1.694065894508600678e-21,-1.694065894508600678e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-8.470329472543003391e-22,-8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.694065894508600678e-21,0.000000000000000000e+00,0.000000000000000000e+00,-2.541098841762901017e-21,-3.388131789017201356e-21,-1.694065894508600678e-21,-1.694065894508600678e-21,-3.388131789017201356e-21,0.000000000000000000e+00,-8.470329472543003391e-22,-1.694065894508600678e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-8.470329472543003391e-22,-1.694065894508600678e-21,-8.470329472543003391e-22,-2.541098841762901017e-21,-1.694065894508600678e-21,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,-8.470329472543003391e-22,8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,-8.470329472543003391e-22,-8.470329472543003391e-22,-1.694065894508600678e-21,-8.470329472543003391e-22,-2.541098841762901017e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-1.694065894508600678e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-3.388131789017201356e-21,-3.388131789017201356e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-8.470329472543003391e-22,-1.694065894508600678e-21,-1.694065894508600678e-21,-8.470329472543003391e-22,0.000000000000000000e+00,-8.470329472543003391e-22,0.000000000000000000e+00,8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.470329472543003391e-22,8.470329472543003391e-22,0.000000000000000000e+00,-8.470329472543003391e-22,-1.694065894508600678e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-8.470329472543003391e-22,-8.470329472543003391e-22,0.000000000000000000e+00,8.470329472543003391e-22,0.000000000000000000e+00,8.470329472543003391e-22,0.000000000000000000e+00,0.000000000000000000e+00,-1.694065894508600678e-21,-1.694065894508600678e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-3.388131789017201356e-21,-4.235164736271501695e-21,-2.541098841762901017e-21,-1.694065894508600678e-21,-1.694065894508600678e-21,-1.694065894508600678e-21,0.000000000000000000e+00,-1.694065894508600678e-21,-8.470329472543003391e-22,-4.235164736271501695e-22,-4.235164736271501695e-22,-4.235164736271501695e-22,0.000000000000000000e+00,-4.235164736271501695e-22,4.235164736271501695e-22,4.235164736271501695e-22,1.694065894508600678e-21,1.694065894508600678e-21,1.694065894508600678e-21,1.694065894508600678e-21,8.470329472543003391e-22,1.694065894508600678e-21,1.270549420881450509e-21,2.117582368135750848e-21,1.694065894508600678e-21,8.470329472543003391e-22,8.470329472543003391e-22,1.694065894508600678e-21,1.694065894508600678e-21,1.058791184067875424e-21,6.352747104407252543e-22,1.270549420881450509e-21,6.352747104407252543e-22,8.470329472543003391e-22,1.482307657695025593e-21,1.482307657695025593e-21,8.470329472543003391e-22,1.058791184067875424e-21,8.470329472543003391e-22,1.270549420881450509e-21,6.352747104407252543e-22,1.058791184067875424e-22,2.117582368135750848e-22,-1.058791184067875424e-22,-2.117582368135750848e-22,0.000000000000000000e+00,-3.176373552203626272e-22,-4.235164736271501695e-22,-1.058791184067875424e-21,-1.058791184067875424e-22,1.058791184067875424e-22,-2.117582368135750848e-22,3.176373552203626272e-22,2.117582368135750848e-22,4.235164736271501695e-22,1.058791184067875424e-21,1.058791184067875424e-21,1.270549420881450509e-21,1.482307657695025593e-21,1.799945012915388221e-21,1.270549420881450509e-21,1.058791184067875424e-21,1.111730743271269195e-21,9.529120656610878815e-22,1.217609861678056737e-21,5.955700410381799259e-22,4.102815838263017267e-22,4.499862532288470551e-22,2.117582368135750848e-22,-2.646977960169688560e-22,4.764560328305439407e-22,4.764560328305439407e-22,5.293955920339377119e-23,2.646977960169688560e-22,0.000000000000000000e+00,2.117582368135750848e-22,5.823351512373314831e-22,7.543887186483612395e-22,1.058791184067875424e-21,8.999725064576941103e-22,1.164670302474662966e-21,8.470329472543003391e-22,6.352747104407252543e-22,1.058791184067875424e-21,8.999725064576941103e-22,8.470329472543003391e-22,1.376428539288238051e-21,1.349958759686541165e-21,1.032321404466178538e-21,1.826414792517085106e-21,8.470329472543003391e-22,7.411538288475127967e-22,1.058791184067875424e-21,6.352747104407252543e-22,1.005851624864481653e-21,5.823351512373314831e-22,3.705769144237563983e-22,3.176373552203626272e-22,-5.293955920339377119e-23,0.000000000000000000e+00,-1.191140082076359852e-22,-4.102815838263017267e-22,-1.191140082076359852e-22,-3.176373552203626272e-22,-3.970466940254532839e-22,2.514629062161204132e-22,2.117582368135750848e-22,3.176373552203626272e-22,4.235164736271501695e-22,6.352747104407252543e-22,8.999725064576941103e-22,4.764560328305439407e-22,6.352747104407252543e-22,2.117582368135750848e-22,1.852884572118781992e-22,0.000000000000000000e+00,-1.588186776101813136e-22,-6.882142696441190255e-22,-9.264422860593909959e-22,-1.376428539288238051e-21,-1.482307657695025593e-21,-2.276401045745932161e-21,-1.058791184067875424e-21,-1.376428539288238051e-21,-1.058791184067875424e-21,-1.164670302474662966e-21,-3.176373552203626272e-22,-4.235164736271501695e-22,-1.058791184067875424e-22,0.000000000000000000e+00,-3.176373552203626272e-22,-2.117582368135750848e-22,-4.235164736271501695e-22,-5.293955920339377119e-22,-1.058791184067875424e-21,-1.905824131322175763e-21,-2.223461486542538390e-21,-3.070494433796838729e-21,-2.117582368135750848e-21,-2.541098841762901017e-21,-2.117582368135750848e-21,-3.176373552203626272e-21,-1.270549420881450509e-21,-1.799945012915388221e-21,-1.588186776101813136e-21,-1.799945012915388221e-21,-1.164670302474662966e-21,-3.176373552203626272e-22,-3.705769144237563983e-22,-1.588186776101813136e-22,-8.470329472543003391e-22,-6.882142696441190255e-22,-6.352747104407252543e-22,-8.470329472543003391e-22,-1.482307657695025593e-21,-1.588186776101813136e-21,-2.435219723356113475e-21,-2.646977960169688560e-21,-2.223461486542538390e-21,-1.905824131322175763e-21,-1.905824131322175763e-21,-1.905824131322175763e-21,-1.058791184067875424e-21,-4.235164736271501695e-22,0.000000000000000000e+00,6.352747104407252543e-22,6.352747104407252543e-22,4.235164736271501695e-22,6.352747104407252543e-22,2.117582368135750848e-22,4.235164736271501695e-22,0.000000000000000000e+00,-4.235164736271501695e-22,-1.058791184067875424e-21,-1.058791184067875424e-21,-1.058791184067875424e-21,-1.270549420881450509e-21,-8.470329472543003391e-22,-8.470329472543003391e-22,-1.058791184067875424e-21,-1.058791184067875424e-21,-6.352747104407252543e-22,-2.117582368135750848e-22
